Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Flat Damage,Flat Resist,Sword Pins,Shield Pins,Power Pins,Source,Owned,Gear Set
Greenwarden's Peaceful Mask (Level 20+),20,80,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Apocalypse Helmet (Any Level),1,80,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stormrider's Skullcap (Any Level),1,80,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Zamunda Tribal Helm (Level 10+),10,80,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Blighted Captain's Tricorne (Level 20+),20,80,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Purrzian War Mantle (Level 10+),10,80,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Hood of the Gnome,45,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Jubilation Hat (Level 10+),10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Hat (Level 10+),10,79,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Leisure Dome Cap (Any Level),1,79,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cyrus's Secret Skullcap (Level 10+),10,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Purrzian Combat Mask (Level 10+),10,79,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Charon's Countenance (Level 10+),10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Seal Team Recon Helmet (Level 20+),20,78,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Comprehensive Mask,35,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Quest",False,None
Abstract Shroud,30,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Thaumaturge's Cowl of Awe,15,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Casual Alpine Hat (Level 10+),10,77,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dalia's Smoldering Hairdo (Level 10+),10,77,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Silent Knight Helmet (Level 10+),10,77,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,Crowns,False,None
Nimbari Justicar Helm (Level 10+),10,76,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Headgear of Winterdusk,20,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Gold New Year's Top Cloche (Level 10+),10,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gold New Year's Top Hat (Level 10+),10,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Brown Werewolf Skullcap (Level 10+),10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Haros' Countenance (Level 10+),10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Haunted Captain's Tricorne (Level 10+),10,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Seal Team Demolitions Helmet (Level 20+),20,75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
August Sage Cap (Level 30+),30,75,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cowl of the Sentinel (Level 10+),10,75,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Moolinda's Hardy Headwrap (Any Level),1,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Helm of the Silent Knight (Level 10+),10,75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Crowns,False,None
Sherlock's Deerstalker (Level 20+),20,75,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Astromancer's Cowl (Any Level),1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Celestian Xenon Mask (Any Level),1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Unicorn Knight Helmet (Any Level),1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Masque of the Soothsayer (Level 20+),20,74,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fancy Alpine Hat (Level 10+),10,73,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Spirit Tracker Hat (Level 10+),10,73,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Leisure Dome Topper (Any Level),1,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Allfather's Helm (Level 10+),10,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Gold Key, Crowns",False,None
Intrepid Ranger's Hat (Level 10+),10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Bonekeeper's Cowl,20,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Prairie Rambler's Hat (Level 10+),10,71,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Alpine Hunter Tuke (Any Level),1,71,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Crowns,False,None
Halston's Eureka Hat (Level 10+),10,71,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nimbari Praetor Helm (Any Level),1,71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Alhazred's Karmic Fez (Any Level),1,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Snowdrifter's Conical (Any Level),1,71,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Crowns,False,None
Festive Sleeping Cap (Level 10+),10,71,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Hat (Level 10+),10,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Black New Year's Top Cloche (Any Level),1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Black New Year's Top Hat (Any Level),1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Celestian Neon Mask (Any Level),1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Comfort Zone Hat (Any Level),1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Armet (Any Level),1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wysteria Warrior's Warhelm (Any Level),1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ghost Hunter Hat (Level 10+),10,70,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dworgyn's Havoc Hood (Any Level),1,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ebony Pandamonium Warhelm (Any Level),1,70,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,Crowns,False,None
Clamorous Cover,20,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Helm of Minty Freshness (Any Level),1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Stargazer's Cowl (Any Level),1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Zamunda Tribal Helm (Any Level),1,69,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Wotan's Helm (Level 10+),10,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Grey Werewolf Skullcap (Level 10+),10,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Desert Wrangler's Hat (Level 10+),10,68,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Ancient Purrzian War Mantle (Any Level),1,68,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Jubilation Hat (Any Level),1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
All Souls Hat (Any Level),1,67,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cyrus's Secret Skullcap (Any Level),1,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Purrzian Combat Mask (Any Level),1,67,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Blighted Captain's Tricorne (Level 10+),10,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Charon's Countenance (Any Level),1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Exquisite Cowl,25,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Hood of the Stronghold,20,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar, Wooden Key",False,None
Casual Alpine Hat (Any Level),1,65,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nimbari Justicar Helm (Any Level),1,65,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Dalia's Smoldering Hairdo (Any Level),1,65,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Runeluck Hat,30,65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Silent Knight Helmet (Any Level),1,65,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Crowns,False,None
Gold New Year's Top Cloche (Any Level),1,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Gold New Year's Top Hat (Any Level),1,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Brown Werewolf Skullcap (Any Level),1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Haros' Countenance (Any Level),1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Helm of the Silent Knight (Any Level),1,64,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Crowns,False,None
Sherlock's Deerstalker (Level 10+),10,64,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Haunted Captain's Tricorne (Any Level),1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fancy Alpine Hat (Any Level),1,62,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Spirit Tracker Hat (Any Level),1,62,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Intrepid Ranger's Hat (Any Level),1,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Allfather's Helm (Any Level),1,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Initiate's Helm,15,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Prairie Rambler's Hat (Any Level),1,60,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nirini Helm of Scorching (Level 20+),20,60,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wooden Key, Crowns",False,None
Ghost Hunter Hat (Any Level),1,60,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Halston's Eureka Hat (Any Level),1,60,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
August Sage Cap (Level 20+),20,60,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Crowns,False,None
Festive Sleeping Cap (Any Level),1,60,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Adventurous Ranger's Hat (Any Level),1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Helmet of Royal Retribution (Level 10+),10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Pixie's Mask of Encanta (Level 10+),10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Starter Life Conical,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
World's Fool Mask (Level 10+),10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Sneak's Frosty Headwrap,25,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Frostshroud,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Gobblestone's Frost Cap,10,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Grey Werewolf Skullcap (Any Level),1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Desert Wrangler's Hat (Any Level),1,58,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Wotan's Helm (Any Level),1,58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Seal Team Recon Helmet (Level 10+),10,56,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Blighted Captain's Tricorne (Any Level),1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Circlet of Fortune,15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Cowl of the Fortress,15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Dragonrider's Utility Helm (Any Level),1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Seal Team Demolitions Helmet (Level 10+),10,54,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sherlock's Deerstalker (Any Level),1,54,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Skillful Hat,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Imperial Court Helm (Level 40+),40,50,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Greenwarden's Peaceful Mask (Level 10+),10,50,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Headbanger's Topper (Level 10+),10,50,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Cowl of the Light Elf (Any Level),1,50,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Crowns,False,None
Rocker's Top Hat (Level 10+),10,50,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,One Shot Housing Gauntlet,False,None
Masque of the Soothsayer (Level 10+),10,50,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cowl of the Badlands,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Quest",False,None
Shadeseeker's Hat,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Headcloth of the Fray,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Helm of Supremacy,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Starter Balance Conical,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Starter Fire Conical,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Starter Myth Conical,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Snowthorn Hat,15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Helm of the Citadel,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Seal Team Recon Helmet (Any Level),1,39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Helm of Composure,15,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Helm of Hailstones,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Quest",False,None
Seal Team Demolitions Helmet (Any Level),1,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Goldleaf Hood,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Wooden Key, Quest",False,None
Sandblasted Cap,10,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Glorious Chivalric Crown (Any Level),1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Sapphyra's Studded Helm,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Starter Death Conical,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nirini Helm of Scorching (Level 10+),10,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Helm of Zeal,30,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Helmet of Royal Retribution (Any Level),1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Imp Lord's Helm,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Imperial Court Helm (Level 30+),30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Mantle of Tribute,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Mask of the Faerie Court (Any Level),1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Cowl of the Spider,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Greenwarden's Peaceful Mask (Any Level),1,25,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Ancient Circlet,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Chrysanthemum Cowl (Level 10+),10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cowl of the Sentinel (Any Level),1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Starter Storm Conical,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
World's Fool Mask (Any Level),1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Vrixx's Verdant Cowl,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Thunderous Karanahn Veil (Level 10+),10,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
August Sage Cap (Level 10+),10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Crown of the Night Jaguar (Any Level),1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Fatebinder's Helm,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Imperial Court Helm (Level 20+),20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Night King's Crown (Any Level),1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Rokugo Helmet (Level 10+),10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Helm of Dependability,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Quest",False,None
Blazing Skyfarer's Douli Hat (Any Level),1,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Cap of Advantages,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Drop, Bazaar",False,None
Pixie's Mask of Encanta (Any Level),1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Roughspun Hat,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Oyoroi Helmet (Level 10+),10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Summer Palace Helmet (Any Level),1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Novice's Hat,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Imperial Court Helm (Level 10+),10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Soft Hood,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Drop, Bazaar",False,None
Violet Hood of Bitter Truth (Any Level),1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nightfall Torment Top Hat (Level 120+),120,0,0,0,0,8,70,0,6,16,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nightfall Torment Top Hat (Level 110+),110,0,0,0,0,8,67,0,6,16,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nightfall Torment Top Hat (Level 100+),100,0,0,0,0,8,65,0,6,16,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nightfall Torment Top Hat (Level 90+),90,0,0,0,0,8,60,0,6,15,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nightfall Torment Top Hat (Level 80+),80,0,0,0,0,8,50,0,5,13,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nightfall Torment Top Hat (Level 70+),70,0,0,0,0,7,40,0,4,22,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nightfall Torment Top Hat (Level 60+),60,0,0,0,0,6,30,0,3,21,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nightfall Torment Top Hat (Level 50+),50,0,0,0,0,6,10,0,1,21,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Frozen Hat,50,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Numbing Facade,50,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Cap of Resolution,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Chilled Shroud,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bazaar, Quest",False,None
Midnight Torment Top Hat (Level 110+),110,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Crowns,False,None
Midnight Torment Top Hat (Level 120+),120,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Crowns,False,None
Midnight Torment Top Hat (Level 100+),100,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Midnight Torment Top Hat (Level 90+),90,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Midnight Torment Top Hat (Level 80+),80,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,Crowns,False,None
Midnight Torment Top Hat (Level 70+),70,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nightfall Torment Top Hat (Level 40+),40,0,0,0,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Midnight Torment Top Hat (Level 50+),50,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Midnight Torment Top Hat (Level 60+),60,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nightfall Torment Top Hat (Level 30+),30,0,0,0,0,5,0,0,0,21,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Midnight Torment Top Hat (Level 40+),40,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nightfall Torment Top Hat (Level 20+),20,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Midnight Torment Top Hat (Level 20+),20,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Midnight Torment Top Hat (Level 30+),30,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nightfall Torment Top Hat (Level 10+),10,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Midnight Torment Top Hat (Level 10+),10,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,None
Nightfall Torment Top Hat (Any Level),1,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Midnight Torment Top Hat (Any Level),1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Crowns,False,None
