Name,Level,Health,Damage,Resist,Accuracy,Power Pip,Critical,Critical Block,Pierce,Stun Resist,Incoming,Outgoing,Pip Conserve,Shadow Pip,Archmastery,Starting Pips,Unlocked Tear,Unlocked Circle,Unlocked Square,Unlocked Triangle,Locked Tear,Locked Circle,Locked Square,Locked Triangle,Source,Owned,Gear Set
Jack Hallow's Gourdtar (Level 30+),30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Blues (Level 80+),80,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Hungry Caiman's Staff (Level 30+),30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Hungry Caiman's Staff (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Hungry Caiman's Staff (Level 10+),10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Blues (Level 110+),110,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
House Calixco Banner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Improved Power Claw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Hopper Topper Wand,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Jack Hallow's Blues (Level 70+),70,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Hungry Caiman's Staff (Level 20+),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Blues (Level 120+),120,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
House Tabbi Banner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Icy Jester Scepter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Intimidating Pumpkin Stave,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Iceshard Staff,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Bazaar, Quest",False,None
Jack Hallow's Blues (Level 90+),90,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Blues (Level 30+),30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Guitar (Level 20+),20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Blues (Level 60+),60,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Insulated Wand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Jack Hallow's Guitar (Level 110+),110,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Blues (Level 100+),100,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Gourdtar (Level 20+),20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Guitar (Level 100+),100,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Gourdtar (Level 10+),10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Guitar (Level 10+),10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Blues (Any Level),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Guitar (Level 120+),120,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Blues (Level 20+),20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Guitar (Any Level),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Guitar (Level 80+),80,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Ice-Forged Burrower Steel,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Jack Hallow's Guitar (Level 50+),50,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Guitar (Level 70+),70,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Blues (Level 50+),50,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Blues (Level 10+),10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Blues (Level 40+),40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Imperial Crustacean Sword,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Fishing,False,None
Jack Hallow's Guitar (Level 40+),40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Gourdtar (Any Level),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Wailer (Level 10+),10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Guitar (Level 30+),30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Guitar (Level 90+),90,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Wailer (Level 110+),110,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Wailer (Any Level),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Guitar (Level 60+),60,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Wailer (Level 50+),50,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Wailer (Level 100+),100,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Wailer (Level 30+),30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack o' Laughter Staff,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Jack Hallow's Wailer (Level 80+),80,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack o' Terror Staff,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Jack Hallow's Wailer (Level 60+),60,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jade Oni's Amethyst Blade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Knight's Ice Cards,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Jack-O'-Lantern Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Wailer (Level 90+),90,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Kiwu's Magnetic Wand,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Jack Hallow's Wailer (Level 40+),40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Knight's Death Cards,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Lambent Blade,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Jade Shard Hammer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gift Card,False,None
Laughing Lantern Staff,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Knotwork Wand,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Krokotopian Zenith Scepter,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Wooden Key,False,Krokotopian Set
Jack Hallow's Wailer (Level 70+),70,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Knight's Storm Cards,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Knight's Myth Cards,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Knight's Fire Cards,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Kernels of Truth Staff,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Unavailable,False,None
Kagemoosha's Citrine Blade,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Jack Hallow's Wailer (Level 20+),20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Knight's Life Cards,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Leprechaun's Bounty,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Levee Breaking Lute (Level 10+),10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Leprechaun Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Jack o' Mourning Staff,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Knight's Balance Cards,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Levee Breaking Lute (Level 70+),70,0,0,0,0,0,0,20,0,0,4,5,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Levee Breaking Lute (Level 90+),90,0,0,0,0,0,0,55,0,0,5,7,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Levee Breaking Lute (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Lifestyle Needle & Shield,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Levee Breaking Lute (Level 50+),50,0,0,0,0,0,0,5,0,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Levee Breaking Lute (Level 100+),100,0,0,0,0,0,0,60,0,0,6,8,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Light Elf Sword and Shield (Level 10+),10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Levee Breaking Lute (Level 60+),60,0,0,0,0,0,0,10,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Levee Breaking Lute (Level 20+),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Light Elf Sword and Shield (Any Level),1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Levee Breaking Lute (Level 80+),80,0,0,0,0,0,0,50,0,0,4,6,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Jack Hallow's Wailer (Level 120+),120,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Levee Breaking Lute (Level 30+),30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Levee Breaking Lute (Level 40+),40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Leprechaun's Walkingstick,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Light Elf Sword and Shield (Level 40+),40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Light Elf Sword and Shield (Level 30+),30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Light Elf Sword and Shield (Level 20+),20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Longbow of Grave Justice (Level 10+),10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Longbow of Grave Justice (Level 20+),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Lollipop Wand,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Drop, Crowns",False,None
Lunar Scepter of Anubis (Level 40+),40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Longbow of Grave Justice (Level 40+),40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Long-Eared Bunny Wand,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Long-Eared Bunny Scepter,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Lost Horizon,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crafting,False,None
Longbow of Grave Justice (Level 30+),30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Lively Hands of Fate,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Lucky Shamrock Wand,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Loch and Key Blade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Housing Gauntlet,False,None
Lively Jester Scepter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Little Clover Staff,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Lightning Rod,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Drop, Bazaar, Quest",False,None
Lucky Shillelagh,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Loyalty's Length,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Drop,False,None
Lovestruck Stave,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Longblade of the Homunculus (Level 45+),45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Longbow of Grave Justice (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Lunar Scepter of Anubis (Level 10+),10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Longshot Wand,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Lunar Scepter of Anubis (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Lucent Staff,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Bazaar, Quest",False,None
Mako's Pure Blade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Lunar Scepter of Anubis (Level 30+),30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Lucky Coin Cauldron Staff,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Unavailable,False,None
Maelstrom's Wand,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar",False,None
Lunar Scepter of Anubis (Level 20+),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Wooden Key, Crowns",False,None
Maize Wand,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Drop,False,None
Malistaire's Forlorn Staff,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Mandar's Sword of Heroes (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Heroes (Level 40+),40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Legend (Level 40+),40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Heroes (Level 140+),140,0,0,0,0,0,0,62,0,0,0,0,174,18,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Heroes (Level 80+),80,0,0,0,0,0,0,33,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Heroes (Level 150+),150,0,0,0,0,0,0,69,0,0,0,0,193,19,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Heroes (Level 20+),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Heroes (Level 60+),60,0,0,0,0,0,0,27,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mercy's Trueflight Bow (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Legend (Level 20+),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Legend (Level 30+),30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mercy's Trueflight Bow (Level 10+),10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Heroes (Level 100+),100,0,0,0,0,0,0,41,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandolin of Evermore (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Mandolin of Evermore (Level 80+),80,0,0,0,0,0,0,80,0,0,8,12,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandolin of Evermore (Level 10+),10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Heroes (Level 120+),120,0,0,0,0,0,0,50,0,0,0,0,141,15,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Mandolin of Evermore (Level 90+),90,0,0,0,0,0,0,85,0,0,9,13,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Heroes (Level 30+),30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandolin of Evermore (Level 20+),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Heroes (Level 10+),10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Heroes (Level 90+),90,0,0,0,0,0,0,37,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Legend (Level 10+),10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Mercy's Trueflight Bow (Level 40+),40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mercy's Trueflight Bow (Level 30+),30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandolin of Evermore (Level 60+),60,0,0,0,0,0,0,20,0,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandolin of Evermore (Level 50+),50,0,0,0,0,0,0,10,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandolin of Evermore (Level 100+),100,0,0,0,0,0,0,90,0,0,10,14,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Mandar's Sword of Heroes (Level 50+),50,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Masterpiece Sword,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gold Vendor,False,None
Mandolin of Evermore (Level 70+),70,0,0,0,0,0,0,40,0,0,6,9,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandolin of Evermore (Level 30+),30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"Housing Gauntlet, Crowns",False,None
Mandolin of Evermore (Level 40+),40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Meditative Wand,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Gold Vendor, Bazaar, Fishing",False,None
Mean Pumpkin Staff,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Mandar's Sword of Heroes (Level 70+),70,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mandar's Sword of Legend (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Mercy's Trueflight Bow (Level 20+),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Crowns,False,None
Minotaur Labrys,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavailable,False,None
Meti's Staff of Talent,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Bazaar",False,None
Mint Staff,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drop, Crowns",False,None
Moon School Standard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Motorist's Wrench (Level 130+),130,0,0,0,0,0,0,0,0,0,0,0,234,14,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Motorist's Wrench (Level 120+),120,0,0,0,0,0,0,0,0,0,0,0,205,14,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Motorist's Wrench (Level 140+),140,0,0,0,0,0,0,0,0,0,0,0,260,16,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Misty Mountain Mandolin (Level 30+),30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Misty Mountain Mandolin (Level 80+),80,0,0,0,0,0,0,123,0,0,5,5,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Motorist's Wrench (Level 20+),20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Misty Mountain Mandolin (Level 70+),70,0,0,0,0,0,0,75,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Misty Mountain Mandolin (Level 90+),90,0,0,0,0,0,0,130,0,0,6,6,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Nimbari Centurion Scimitar (Level 110+),110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,Crowns,False,None
Misty Mountain Mandolin (Level 40+),40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Motorist's Wrench (Level 70+),70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Misty Mountain Mandolin (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
Motorist's Wrench (Level 80+),80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Mythic Jester Scepter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crafting,False,None
Motorist's Wrench (Level 40+),40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Crowns,False,None
Nevermore Talon (Any Level),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crowns,False,None
